ID,School,Category,CastUI,DispelType,Attributes,AttributesEx,AttributesExB,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,CumulativeAura,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],EffectPointsPerCombo[0],EffectPointsPerCombo[1],EffectPointsPerCombo[2],SpellVisualID[0],SpellVisualID[1],SpellIconID,ActiveIconID,SpellPriority,Name_lang[0],NameSubtext_lang[0],Description_lang[0],AuraDescription_lang[0],ManaCostPct,StartRecoveryCategory,StartRecoveryTime,MaxTargetLevel,SpellClassMask[0],SpellClassMask[1],DefenseType,PreventionType,StanceBarOrder
6818,0,0,0,3,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-6,0,0,22,0,0,15,0,0,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,848,149,0,0,177491,,,,,0,0,0,983042,0,0,0,0,0
6819,0,0,0,3,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-5,0,0,22,0,0,15,0,0,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,848,149,0,0,177511,,,,,0,0,0,983042,0,0,0,0,0
6820,0,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6817,0,0,0,0,0,848,149,0,0,177529,,,,,0,0,0,983042,0,0,0,0,0
6821,0,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816,0,0,0,0,0,848,149,0,0,177555,,,,,0,0,0,983042,0,0,0,0,0
6822,0,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819,0,0,0,0,0,848,149,0,0,177582,,,,,0,0,0,983042,0,0,0,0,0
6823,0,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818,0,0,0,0,0,848,149,0,0,177608,,,,,0,0,0,983042,0,0,0,0,0
6844,0,0,0,1,142606720,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,153,0,0,177636,,,,,0,0,0,983040,0,0,0,0,0
6864,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,14,19,34,1,1,1,0,0,0,0,0,0,13,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,148,0,0,177659,,,,,0,0,0,7274498,0,0,0,0,0
6866,3,0,0,1,16,2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,13,0,0,177736,,,,,0,0,0,7274498,0,0,0,0,0
6867,3,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6866,0,0,0,0,0,0,13,0,0,177793,,,,,0,0,0,7274498,0,0,0,0,0
6868,3,0,0,0,67108880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,13,0,0,177817,,,,,0,0,0,7274496,0,0,0,0,0
6869,3,0,0,0,67108880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,13,0,0,177831,,,,,0,0,0,7274496,0,0,0,0,0
6870,3,0,0,1,67108880,2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,13,0,0,177845,,,,,0,0,0,7274498,0,0,0,0,0
6871,3,0,0,1,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870,0,0,0,0,0,0,13,0,0,177893,,,,,0,0,0,7274498,0,0,0,0,0
6873,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,23,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,456,143,0,0,177916,,,,,0,0,0,7274498,0,0,0,0,0
6894,5,0,0,1,2048,0,0,0,0,0,0,0,0,5,0,0,15,2,0,0,0,0,0,28,28,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,199,0,6,6,0,0,0,0,0,0,0,12,3,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,164,0,0,177927,,,,,0,0,0,983042,0,0,0,0,0
6896,0,0,0,0,286359824,0,0,0,0,0,0,0,0,14,0,0,31,128,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4780,0,0,0,0,0,0,0,0,1704,1177,122,0,177983,,,,,0,0,0,458754,0,0,0,0,0
6897,0,0,0,0,286359824,0,0,0,0,0,0,0,0,14,0,0,31,128,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4778,0,0,0,0,0,0,0,0,1704,1177,122,0,178037,,,,,0,0,0,458754,0,0,0,0,0
6898,0,0,0,0,286359824,0,0,0,0,0,0,0,0,14,0,0,31,128,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,0,1704,1177,122,0,178089,,,,,0,0,0,458754,0,0,0,0,0
6899,0,0,0,0,286359824,0,0,0,0,0,0,0,0,14,0,0,31,128,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0,0,0,0,0,0,0,0,1704,1177,122,0,178143,,,,,0,0,0,458754,0,0,0,0,0
6900,0,0,0,0,268435472,0,0,0,0,0,23,0,0,1,0,0,15,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20920,0,0,0,0,0,0,0,0,0,289,0,0,178197,,,,,0,0,0,7274496,0,0,0,0,0
6902,0,0,0,0,67108864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,373,0,0,178239,,,,,0,0,0,7274498,0,0,0,0,0
6903,0,0,0,0,67109120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,373,0,0,178270,,,,,0,0,0,7274496,0,0,0,0,0
6904,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,89,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,178284,,,,,0,0,0,7274496,0,0,0,0,0
6905,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60000,15,0,0,0,0,0,0,0,0,3,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,0,0,0,0,0,0,0,0,33,33,0,0,178314,,,,,0,0,0,7274496,0,0,0,0,0
6907,3,0,0,3,16,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,0,28,28,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,34,74,0,6,6,0,0,0,0,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,263,0,0,178343,,,,,0,0,0,983042,0,0,0,0,0
6909,5,0,0,2,2064,2048,0,0,0,0,0,0,0,5,0,0,31,0,0,1,50,0,0,20,20,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6910,0,0,0,0,0,855,168,0,0,178478,,,,,0,0,0,983042,0,0,0,0,0
6910,5,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,23,0,0,1,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,168,0,0,178556,,,,,0,0,0,983042,0,0,0,0,0
6913,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60000,0,0,0,0,0,0,0,30,30,3,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,4795,0,0,0,0,0,0,0,0,32,111,0,0,178579,,,,,0,0,0,7274496,0,0,0,0,0
6914,5,36,0,1,0,0,0,0,0,0,0,0,0,4,0,30000,15,0,0,0,0,0,0,23,23,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,22,0,0,15,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,153,0,0,69998,,,,,0,0,0,7274498,0,0,0,0,0
6917,3,18,0,4,16,2048,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,70,20,20,1,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,6,0,21,1,0,1,1,0,0,0,0,0.5,1,0,29,9,0,6,6,0,0,0,0,0,0,0,0,3,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,68,0,0,178595,,,,,0,0,0,983042,0,0,0,0,0
6918,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781,0,0,0,0,0,0,0,0,353,266,0,0,178688,,,,,0,0,0,983042,0,0,0,0,0
6920,0,0,0,0,437518352,16,0,0,0,0,0,0,0,1,0,0,0,15375,0,0,0,0,40,20,20,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,5,0,0,99,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,250,30,0,178780,,,,,0,0,0,7274498,2057,0,0,0,0
6921,0,44,0,0,262160,0,0,0,0,0,0,0,0,1,0,180000,0,0,0,1,100,1,60,10,10,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,6,1,1,1,1,1,1,0,0,0,0,1,0,199,9,0,1,1,1,0,0,0,0,0,0,31,13,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6922,0,0,0,34,129,0,50,178785,,,,,0,0,0,7274496,172,0,0,0,0
6922,5,32,0,2,16,2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,2,-4,-11,6,6,6,0,0,0,0,0,0,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,477,129,0,50,178803,,,,,0,0,0,983042,0,0,0,0,0
6923,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,70,22,22,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,0,0,0,0,0,246,50,0,0,178873,,,,,0,0,0,7274498,0,0,0,0,0
6924,0,0,0,0,0,8388608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,0,0,178897,,,,,0,0,0,7274498,0,0,0,0,0
6925,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,242,0,0,178914,,,,,0,0,0,7274498,0,0,0,0,0
6927,0,0,0,0,394260,262144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,28,3,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,58,80,0,1,1,0,1,1,0,0,0,0,0,0,0,57,1,6,6,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,244,0,0,178933,,,,,0,0,0,7274498,172,0,0,0,0
6940,1,25,0,1,327680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,9,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,49,49,0,35,35,0,0,0,0,0,0,0,81,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,299,504,0,0,14944,,,,,0,0,0,983042,0,0,0,0,0
6941,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6940,0,0,0,0,0,107,504,0,0,14944,,,,,0,0,0,7274498,0,0,0,0,0
6942,3,0,0,1,1040,0,0,0,0,0,0,0,0,1,0,10000,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,68,0,0,179290,,,,,0,0,0,7274496,0,0,0,0,0
6945,5,0,0,0,218103808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,2,0,1,25,0,1,1,0,0,0,0,0,0,0,-1,7,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,221,0,0,179310,,,,,0,0,0,7274496,0,0,0,0,0
6946,5,0,0,2,0,2048,0,0,0,0,0,0,0,1,0,60000,0,0,0,0,0,0,0,26,26,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,55,0,0,179322,,,,,0,0,0,7274498,0,0,0,0,0
6947,5,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,26,26,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946,0,0,0,0,0,0,55,0,0,179346,,,,,0,0,0,7274498,0,0,0,0,0
6949,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,8,1,1,0,0,25,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,188,0,50,179375,,,,,0,0,0,7274498,172,0,0,0,0
6950,3,0,0,1,0,98304,0,0,0,0,0,0,0,5,0,30000,15,0,0,0,0,0,60,1,1,3,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,6,1,1,0,1,1,0,0,0,0,-6,0,0,-7,-1,0,6,6,6,0,0,0,0,0,0,22,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,192,109,0,0,22296,,,,,0,0,0,983042,0,0,0,0,0
6951,3,0,0,3,16,2048,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,60,8,8,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,-0.3,0,0,-3,0,0,6,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,263,0,0,179454,,,,,0,0,0,983042,0,0,0,0,0
6954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,1,0,0,179516,,,,,0,0,0,7274496,0,0,0,0,0
6955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179530,,,,,0,0,0,7274496,0,0,0,0,0
