ID,School,Category,CastUI,DispelType,Attributes,AttributesEx,AttributesExB,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,CumulativeAura,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],EffectPointsPerCombo[0],EffectPointsPerCombo[1],EffectPointsPerCombo[2],SpellVisualID[0],SpellVisualID[1],SpellIconID,ActiveIconID,SpellPriority,Name_lang,NameSubtext_lang,Description_lang,AuraDescription_lang,ManaCostPct,StartRecoveryCategory,StartRecoveryTime,MaxTargetLevel,SpellClassMask[0],SpellClassMask[1],DefenseType,PreventionType,StanceBarOrder
8183,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181,0,0,0,0,0,107,0,65,0,0,Frost Resistance Totem,,,,0,0,0,0,983070,172,0,0,0
8184,4,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,28,3,0,90,0,0,0,1,0,0,0,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,0,0,0,0,0,0,0,0,319,0,65,0,0,Fire Resistance Totem,,,,0,0,0,0,983070,172,0,0,0
8185,4,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,28,28,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,9,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,366,0,65,0,0,Fire Resistance,,,,0,0,0,0,983070,172,0,0,0
8186,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8184,0,0,0,0,0,107,0,65,0,0,Fire Resistance Totem,,,,0,0,0,0,983070,172,0,0,0
8187,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,22,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,37,0,0,Magma Totem,,,,0,0,0,0,983070,172,0,0,0
8188,2,0,0,0,448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,0,0,0,0,0,0,0,37,0,0,Magma Totem Passive,,,,0,0,0,0,983070,172,0,0,0
8189,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,0,0,0,0,0,107,0,37,0,0,Magma Totem,,,,0,0,0,0,983070,172,0,0,0
8190,2,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,26,18,0,285,0,0,0,1,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929,0,0,0,0,0,0,0,0,369,0,37,0,0,Magma Totem,,,,0,0,0,0,983070,172,0,0,0
8191,1,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,60,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,9,149,0,1,1,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,51,0,0,Zeal,,,,0,0,0,0,983070,172,0,0,0
8192,5,0,0,0,65536,1024,524288,134217728,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,36,36,8,0,70,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-11,0,0,6,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1487,0,0,Mind Soothe,,,,0,0,0,0,983070,2147,0,0,0
8193,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,107,0,1487,0,0,Mind Soothe,,,,0,0,0,0,983070,2147,0,0,0
8194,5,0,0,0,65536,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,32,32,0,0,75,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-601,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,48,0,0,Brainwash,,,,0,0,0,0,983070,2147,0,0,0
8195,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8194,0,0,0,0,0,107,0,48,0,0,Brainwash,,,,0,0,0,0,983070,2147,0,0,0
8198,3,49,0,0,327696,0,0,65536,0,0,0,0,0,1,0,4000,0,0,0,0,0,0,0,18,18,1,1,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,12,-11,0,22,22,0,15,15,0,14,14,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,199,0,0,Thunder Clap,,,,0,0,0,0,983070,2147,0,0,0
8199,0,0,0,0,256,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8071,0,0,0,0,0,222,0,1,0,0,Stoneskin Totem,,,,0,0,0,0,7274526,172,0,0,0
8200,0,0,0,0,256,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599,0,0,0,0,0,222,0,1,0,0,Searing Totem,,,,0,0,0,0,7274526,172,0,0,0
8201,0,0,0,0,256,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5394,0,0,0,0,0,222,0,1,0,0,Healing Stream Totem,,,,0,0,0,0,7274526,172,0,0,0
8202,0,0,0,1,134217728,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,86,1,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,1,0,40,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,841,0,244,0,0,Sapta Sight,,,,0,0,0,0,983070,0,0,0,0
8203,0,0,0,0,402653456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,999,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331,0,0,Elemental Spirit Invisibility,,,,0,0,0,0,983068,0,0,0,0
8204,3,49,0,0,327696,0,0,65536,0,0,0,0,0,1,0,4000,0,0,0,0,0,0,0,28,28,1,1,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,19,-11,0,22,22,0,15,15,0,14,14,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,199,0,0,Thunder Clap,,,,0,0,0,0,983070,4917,0,0,0
8205,3,49,0,0,327696,0,0,65536,0,0,0,0,0,1,0,4000,0,0,0,0,0,0,0,38,38,1,1,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,28,-11,0,22,22,0,15,15,0,14,14,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,199,0,0,Thunder Clap,,,,0,0,0,0,983070,16347,0,0,0
8206,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8204,0,0,0,0,0,107,0,199,0,0,Thunder Clap,,,,0,0,0,0,983070,4917,0,0,0
8207,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205,0,0,0,0,0,107,0,199,0,0,Thunder Clap,,,,0,0,0,0,983070,16347,0,0,0
8208,0,0,0,0,262288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,25,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,314,0,0,Backhand,,,,0,0,0,0,983068,0,0,0,0
8209,0,0,0,0,262160,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,0,30,30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,2675,0,0,0,0,0,0,0,0,844,0,162,0,0,Explosive Sheep,,,,0,0,0,0,983070,0,0,0,0
8210,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,5766,0,0,0,0,0,0,0,0,0,0,262,0,0,Savannah Cubs,,,,0,0,0,0,983070,0,0,0,0
8211,5,0,0,0,65536,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,31,26,26,0,0,110,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,62,0,0,17,0,0,1,0,0,0,0,0,1.5,0,0,224,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,212,0,0,Chain Burn,,,,0,0,0,0,983070,172,0,0,0
8212,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,7,29,0,1,1,0,0,0,0,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,63,0,0,Enlarge,,,,0,0,0,0,983070,0,0,0,0
8213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,616,0,0,Cooked Deviate Fish,,,,0,0,0,0,983054,0,0,0,0
8214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,30,30,30,63,1,1,1,1,1,0,0,0,0,0,0,468,99,499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,833,0,241,0,50,zzOLDPower Surge,,,,0,0,0,0,196608,0,0,0,0
8215,0,55,0,0,327696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,83,0,50,Rapid Cast,,,,0,0,0,0,983068,0,0,0,0
8216,0,38,0,5,437583888,16,0,0,0,0,0,0,0,1,0,10000,0,15367,0,0,0,0,0,1,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,5,0.5,0,4,49,0,1,1,0,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,250,30,0,zzOLDStealth,,,,0,0,0,0,983070,172,0,0,0
8217,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5945,0,0,0,0,0,0,0,0,0,0,49,0,0,Owl Companion,,,,0,0,0,0,983068,0,0,0,0
8218,0,38,0,5,437583888,16,0,0,0,0,0,0,0,1,0,10000,0,15367,0,0,0,0,20,1,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,2.5,0.5,0,4,49,0,1,1,0,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,250,30,0,Sneak,,,,0,0,0,0,983070,0,0,0,0
8219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5946,0,0,0,0,0,0,0,0,850,0,497,0,0,Flip Out,,,,0,0,0,0,983052,0,0,0,0
8220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5947,0,0,0,0,0,0,0,0,850,0,497,0,0,Flip Out,,,,0,0,0,0,983052,0,0,0,0
8221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949,0,0,0,0,0,0,0,0,853,0,497,0,0,Yaaarrrr,,,,0,0,0,0,983068,0,0,0,0
8222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948,0,0,0,0,0,0,0,0,853,0,497,0,0,Yaaarrrr,,,,0,0,0,0,983068,0,0,0,0
8223,0,0,0,0,67108864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,63,0,1,1,0,1,1,0,0,0,0,0,0,0,149,599,1,1,22,0,0,15,0,0,9,56,87,0,0,0,0,0,0,0,0,0,0,0,0,0,364,-2,0,0,0,0,0,0,0,851,0,68,0,0,Oops!,,,,0,0,0,0,983068,0,0,0,0
8224,0,0,0,1,67108864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8225,8225,0,0,0,0,0,0,244,0,0,Cowardice,,,,0,0,0,0,983052,0,0,0,0
8225,5,0,0,1,0,2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,98,0,0,Run Away!,,,,0,0,0,0,983070,0,0,0,0
8226,0,0,0,1,34930704,262144,0,0,0,0,0,0,0,1,0,0,0,15372,0,0,0,0,0,20,20,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,61,0,0,Fake Death,,,,0,0,0,0,983068,0,0,0,0
8227,2,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,28,28,23,0,110,0,0,0,1,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,0,0,0,0,0,0,0,0,221,0,72,0,0,Flametongue Totem,,,,0,0,0,0,983070,172,0,0,0
8229,2,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,28,28,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,0,0,0,0,0,0,0,72,0,0,Flametongue Totem Passive,,,,0,0,0,0,983070,172,0,0,0
8230,2,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,72,0,0,Flametongue Totem Effect,,,,0,0,0,0,983070,172,0,0,0
8231,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8227,0,0,0,0,0,107,0,72,0,0,Flametongue Totem,,,,0,0,0,0,983070,172,0,0,0
8232,3,0,0,0,328192,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,38,30,30,0,0,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,334,0,220,0,0,Windfury Weapon,,,,0,0,0,0,983070,172,0,0,0
8233,3,0,0,0,1,268435456,16777216,0,0,0,0,0,0,1,0,0,0,0,0,128,100,3,38,30,30,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,19,0,1,1,0,1,1,0,0,0,0,14.5,0,0,90,1,0,1,1,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,220,0,0,Windfury Attack,,,,0,0,0,0,983070,172,0,0,0
8234,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,0,0,0,0,0,107,0,220,0,0,Windfury Weapon,,,,0,0,0,0,983070,172,0,0,0
