ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID
4590,377,0,0,1,255,,,,0,0
4591,227,0,0,1,255,OrcaSkinBlack,,,1,0
4592,49,0,2851,1,255,,,,0,0
4593,49,0,2852,1,255,,,,0,0
4594,51,0,2853,1,255,,,,1,0
4595,53,0,2854,1,255,,,,1,0
4596,53,0,2855,1,255,,,,1,0
4597,53,0,2856,1,255,,,,1,0
4598,53,0,2857,1,255,,,,1,0
4599,55,0,2858,1,255,,,,1,0
4600,49,0,2859,1,255,,,,0,0
4601,52,0,2861,1,255,,,,0,0
4602,51,0,2860,1,255,,,,0,0
4603,212,0,0,1.2,255,UnicornSkinBrownZebra,,,1,0
4604,59,0,2862,1,255,,,,1,0
4605,60,0,2863,1,255,,,,1,0
4606,110,0,0,0.5,255,WaterElementalSkin,,,1,0
4607,160,0,0,0.5,255,FireElementalSkin,,,1,0
4608,59,0,2864,1,255,,,,1,0
4609,185,0,2866,1,255,,,,1,0
4610,185,0,2867,1,255,,,,1,0
4611,51,0,2869,1,255,,,,0,0
4612,51,0,2868,1.1,255,,,,0,0
4613,43,0,0,1,102,WolfSkinCoyote,WolfSkinCoyoteAlpha,,1,0
4614,60,0,2870,1,255,,,,1,0
4615,373,0,0,0.25,255,OwlBrown,,,0,0
4616,185,0,2871,1,255,,,,1,0
4617,49,0,2875,1,255,,,,1,0
4618,50,0,2876,1,255,,,,1,0
4619,50,0,2874,1,255,,,,1,0
4620,49,0,2873,1,255,,,,1,0
4621,185,0,2877,1.1,255,,,,1,0
4622,185,0,2872,1,255,,,,1,0
4623,185,0,2878,1.1,255,,,,1,0
4624,185,0,2879,1,255,,,,1,0
4625,185,0,2880,1,255,,,,1,0
4626,114,0,0,1,255,RabbitSkinBrown,,,0,0
4627,185,0,2881,1,255,,,,1,0
4628,185,0,2882,1,255,,,,1,0
4629,391,0,0,1,255,ShadeSkin,smokewispsmall,,1,0
4222,53,0,2471,1,255,,,,1,0
4223,186,297,2475,1,255,,,,1,0
4224,53,0,2474,1,255,,,,1,0
4225,53,0,2477,1,255,,,,1,0
4226,49,0,2476,1,255,,,,0,0
4227,51,0,2479,1,255,,,,0,0
4228,185,0,2480,1,255,,,,1,0
4229,53,0,2478,1,255,,,,1,0
4230,50,0,2482,1,255,,,,1,0
4231,186,0,2488,1,255,,,,1,0
4232,55,0,2486,1,255,,,,1,0
4233,56,0,2487,1,255,,,,1,0
4234,56,0,2489,1,255,,,,1,0
4235,56,0,2492,1,255,,,,0,0
4236,56,0,2494,1,255,,,,0,0
4237,55,0,2495,1,255,,,,0,0
4238,51,0,2496,1,255,,,,1,0
4239,185,0,2498,1,255,,,,1,0
4240,56,0,2497,1,255,,,,0,0
4241,186,0,2499,1,255,,,,1,0
4242,185,0,2501,1,255,,,,1,0
4243,55,0,2500,1,255,,,,0,0
4244,315,0,0,1,255,BloodElfMaleHunter,BloodElfMaleHair,,0,0
4245,317,0,0,1,255,HighElfMaleWarrior,HighElfMaleHair,,0,0
4246,55,0,2511,1,255,,,,0,0
4247,56,0,2507,1,255,,,,0,0
4248,55,0,2508,1,255,,,,1,0
4249,56,0,2509,1,255,,,,1,0
4250,56,0,2509,1,255,,,,0,0
4251,56,0,2513,1,255,,,,0,0
4252,55,0,2516,1,255,,,,1,0
4253,55,0,2517,1,255,,,,1,0
4254,56,0,2518,1,255,,,,0,0
4255,185,0,2519,1,255,,,,1,0
4256,2,0,0,4.5,255,BogBeastSkinDiseased,BogBeastSkinDiseasedAlpha,,2,0
4257,52,0,2521,1,255,,,,1,0
4258,51,0,2520,1,255,,,,0,0
4259,51,0,2747,1,255,,,,0,0
4260,52,0,2748,1,255,,,,0,0
4261,51,0,2528,1,255,,,,0,0
4262,59,0,2530,1,255,,,,1,0
4263,60,0,2531,1,255,,,,1,0
4264,52,0,2529,1,255,,,,1,0
4265,59,0,2033,1,255,,,,1,0
4266,81,0,0,0.75,255,SlimeSkinBlackpudding,,,1,0
4267,81,0,0,0.9,255,SlimeSkinCrimson,,,1,0
4268,170,0,0,0.75,255,SnakeSkinBlack,,,1,0
4269,351,0,0,1,255,ChimeraSkin01,ChimeraSkin02,,1,0
4270,198,0,0,1.1,255,GiraffeSkinSpotted,,,1,0
4271,55,0,2534,1,255,,,,0,0
4272,49,0,2535,1,255,,,,0,0
4273,50,0,2533,1,255,,,,1,0
4274,50,0,2532,1,255,,,,1,0
4275,49,0,2536,1,255,,,,0,0
4276,49,0,2537,1,190,,,,0,0
4277,50,0,2538,1,255,,,,1,0
4278,50,0,2539,1,255,,,,1,0
4279,49,0,2540,1,255,,,,0,0
4280,50,0,2542,1,255,,,,1,0
4281,49,0,2541,1,255,,,,0,0
4282,50,0,2543,1,255,,,,1,0
4283,49,0,2544,1,255,,,,0,0
4284,50,0,2545,1,255,,,,1,0
4285,182,0,2546,1,255,,,,1,0
4286,182,0,2548,1,255,,,,1,0
4287,182,0,2547,1,255,,,,1,0
4288,59,0,2549,1,255,,,,1,0
4289,59,0,2550,1,255,,,,1,0
4290,56,0,2551,1,255,,,,1,0
4291,55,0,2552,1,255,,,,1,0
4292,51,0,2553,1,255,,,,0,0
4293,51,0,2554,1,255,,,,0,0
4294,51,0,2555,1,255,,,,0,0
4295,51,0,2557,1,255,,,,0,0
4296,51,0,2558,1,255,,,,0,0
4297,51,0,2563,1,255,,,,0,0
4298,59,0,2569,1,255,,,,1,0
4299,59,0,2570,1,255,,,,1,0
4300,59,0,2572,1,255,,,,1,0
4301,59,0,2573,1,255,,,,1,0
4302,56,0,2574,1,255,,,,0,0
4303,55,0,2575,1,255,,,,0,0
4304,55,0,2576,1,255,,,,0,0
4305,352,0,0,1,255,SerpantSkinWhite,,,1,0
4306,59,0,2577,1,255,,,,0,0
4307,59,0,2556,1.2,255,,,,1,0
4308,59,0,2579,1,255,,,,0,0
4309,49,0,2581,1,255,,,,0,0
4310,49,0,2580,1,255,,,,0,0
4311,51,0,2145,1,255,,,,0,0
4312,352,0,0,0.75,255,SerpantSkinPurple,,,1,0
4313,56,0,2582,1,255,,,,1,0
4314,54,0,2583,1,255,,,,0,0
4315,53,0,2584,1,255,,,,0,0
4316,182,0,2585,1,255,,,,1,0
4317,352,0,0,0.5,255,SerpantSkinBlue,,,1,0
4318,59,0,254,1,128,,,,1,0
4319,49,0,2586,1,255,,,,0,0
4320,49,0,2587,1,255,,,,0,0
4321,49,0,2588,1,255,,,,0,0
4322,50,0,2589,1,255,,,,1,0
4323,50,0,2590,1,255,,,,1,0
4324,49,0,2591,1,255,,,,0,0
4325,49,0,2592,1,255,,,,0,0
4326,49,0,2593,1,255,,,,0,0
4327,49,0,2594,1,255,,,,0,0
4328,49,0,2595,1,255,,,,0,0
4329,49,0,2596,1,255,,,,0,0
4330,50,0,2597,1,255,,,,1,0
4331,49,0,2598,1,255,,,,0,0
4332,49,0,2599,1,255,,,,0,0
4333,49,0,2600,1,255,,,,0,0
4334,50,0,2601,1,255,,,,1,0
4335,49,0,2602,1,255,,,,0,0
4336,49,0,2604,1,255,,,,0,0
4337,50,0,2605,1,255,,,,1,0
4338,49,0,147,1,255,,,,0,0
4339,49,0,2606,1,255,,,,0,0
4340,50,0,2607,1,255,,,,1,0
4341,57,0,2608,1,255,,,,1,0
4342,57,0,2609,1,255,,,,1,0
4343,170,0,0,0.6,255,SnakeSkinDarkGreenYellow,,,0,0
4345,56,0,2622,1,255,,,,0,0
4346,56,0,2623,1,255,,,,1,0
4347,49,0,2624,1,255,,,,0,0
4348,56,0,2625,1,255,,,,0,0
4349,50,0,3356,1,255,,,,0,0
4350,52,0,2631,1,255,,,,1,0
4351,52,0,2632,1,255,,,,1,0
4352,52,0,2630,1,255,,,,1,0
4353,51,0,2629,1,255,,,,0,0
4354,51,0,2627,1,255,,,,1,0
4355,52,0,2628,1,255,,,,1,0
4356,52,0,2626,1,255,,,,1,0
4357,186,0,2512,1,255,,,,1,0
4358,186,0,2490,1,255,,,,1,0
4359,185,0,2503,1,255,,,,1,0
4360,185,0,2483,1,255,,,,1,0
4361,185,0,2485,1,255,,,,1,0
4362,186,0,2491,1,255,,,,1,0
4363,185,0,2502,1,255,,,,1,0
4364,51,0,2633,1,255,,,,0,0
4365,51,0,2635,1,255,,,,0,0
4366,51,0,2634,1,255,,,,0,0
4367,51,0,2636,1,255,,,,0,0
4368,51,0,2751,1,255,,,,0,0
4369,52,0,2752,1,255,,,,1,0
4370,185,0,2639,1,255,,,,0,0
4371,51,0,2640,1,255,,,,0,0
4372,51,0,2641,1,255,,,,0,0
4373,51,0,2642,1,255,,,,0,0
4374,51,0,2643,1,255,,,,0,0
4375,60,0,2644,1,255,,,,1,0
4376,51,0,2647,1,255,,,,0,0
4377,52,0,2649,1,255,,,,1,0
4378,58,0,2648,1,255,,,,0,0
4379,58,0,2646,1,255,,,,0,0
4380,51,0,2650,1,255,,,,0,0
4381,57,0,2645,1,255,,,,0,0
4382,51,0,2651,1,255,,,,0,0
4383,60,0,2568,1,255,,,,1,0
4384,51,0,2652,1,255,,,,0,0
4385,52,0,2653,1,255,,,,1,0
4386,51,0,2654,1,255,,,,0,0
4387,51,0,2655,1,255,,,,0,0
4388,51,0,2656,1,255,,,,0,0
4389,51,0,2657,1,255,,,,0,0
4831,49,0,3027,1,255,,,,0,0
4832,49,0,3026,1,255,,,,0,0
4834,49,0,3030,1,255,,,,0,0
4848,56,0,3043,1,255,,,,0,0
4849,56,0,3045,1,255,,,,0,0
4850,56,0,3046,1,255,,,,0,0
4851,56,0,3047,1,255,,,,0,0
4852,56,0,3048,1,255,,,,0,0
4856,50,0,3052,1,255,,,,1,0
4860,471,0,0,1.2,255,CentaurKhanSkinBrown,,,1,0
4861,56,0,3056,1,255,,,,0,0
4862,56,0,3057,1,255,,,,0,0
4872,62,0,0,2,255,HydraSkinGreen,,,3,0
4889,49,0,3104,1,255,,,,0,0
4893,49,0,3108,1,255,,,,0,0
4894,50,0,3109,1,255,,,,1,0
4898,51,51,3112,1,255,,,,1,0
4899,53,0,3114,1,255,,,,1,0
4900,53,0,3116,1,255,,,,1,0
4917,51,0,3146,1,255,,,,0,0
4918,51,0,3147,1,255,,,,0,0
4920,31,0,0,1.55,255,SahauginskinWhite,,,1,0
4400,55,0,2670,1,255,,,,0,0
4401,55,0,2671,1,255,,,,0,0
4402,56,0,2672,1,255,,,,0,0
4403,56,0,2674,1,255,,,,0,0
4404,55,0,2675,1,255,,,,0,0
4405,55,0,2676,1,255,,,,0,0
4406,56,0,2677,1,255,,,,0,0
4407,55,0,2678,1,255,,,,0,0
4408,55,0,2679,1,255,,,,0,0
4409,56,0,2680,1,255,,,,0,0
4410,56,0,2681,1,255,,,,0,0
4411,50,0,2682,1,255,,,,1,0
4412,50,0,2683,1,255,,,,1,0
4413,55,0,1091,1,255,,,,0,0
4414,55,0,2684,1,255,,,,0,0
4415,55,0,2685,1,255,,,,0,0
4416,49,0,2687,1,255,,,,0,0
4417,49,0,2686,1,255,,,,0,0
4418,49,0,2688,1,255,,,,0,0
4419,50,0,2689,1,255,,,,0,0
4420,49,0,2690,1,255,,,,0,0
4421,50,0,2691,1,255,,,,0,0
4422,49,0,2692,1,255,,,,0,0
4423,49,0,2693,1,255,,,,0,0
4424,210,0,0,1.3,255,LionSkinBlack,,,1,0
4426,68,0,0,1.3,255,BalrogSkinRed,BalrogWingRed,,1,0
4427,68,0,0,1.3,165,BalrogSkinRed,BalrogWingRed,,1,0
4428,51,0,2496,1,165,,,,1,0
4429,127,0,0,1,255,PirateCaptain02,,,1,0
4430,49,0,2695,1,255,,,,0,0
4431,49,0,2696,1,255,,,,0,0
4432,53,0,2697,1,255,,,,1,0
4433,50,0,2620,1,255,,,,1,0
4434,212,0,0,1.2,255,UnicornSkinZebra,,,1,0
4435,352,0,0,1.5,255,SerpantSkinGreen,,,1,0
4436,49,0,2661,1,255,HumanMaleCitizenLow,,,1,0
4437,49,0,2698,1,255,HumanMaleCitizenLow,,,1,0
4438,49,0,2705,1,255,HumanMaleCitizenLow,,,1,0
4439,49,0,2700,1,255,HumanMaleCitizenLow,,,1,0
4440,170,0,0,0.6,255,SnakeSkinYellowBlack,,,1,0
4441,3,0,0,1.2,255,CentaurSkinDarkgray,,,1,0
4442,34,0,0,0.9,255,RaptorSkinViolet,,,1,0
4443,49,0,2660,1,255,HumanMaleCitizenLow,,,1,0
4444,49,0,2701,1,255,HumanMaleCitizenLow,,,1,0
4445,84,0,0,0.75,255,StoneGolemSkinPlatinum,,,1,0
4446,49,0,2702,1,255,HumanMaleCitizenLow,,,1,0
4447,28,0,0,0.6,255,LavaSpiderSkin,,,1,0
4448,28,0,0,0.8,255,LavaSpiderSkin,,,1,0
4449,371,0,0,0.5,255,ImpSkinBlack,,,0,1
4450,49,0,2703,1,255,HumanMaleCitizenLow,,,1,0
4451,49,0,2704,1,255,HumanMaleCitizenLow,,,1,0
4452,145,0,0,1.6,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,1,0
4453,145,0,0,1.15,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,1,0
4454,49,0,2705,1,255,HumanMaleCitizenLow,,,1,0
4455,49,0,2706,1,255,HumanMaleCitizenLow,,,1,0
4456,30,0,0,0.8,255,MineSpiderSkinCrystal,,,1,0
4457,63,0,0,0.8,255,TarantulaSkinMagma,,,1,0
4458,63,0,0,1,255,TarantulaSkinMagma,,,1,0
4459,49,0,2707,1,255,HumanMaleCitizenLow,,,1,0
4460,49,0,2708,1,255,HumanMaleCitizenLow,,,1,0
4461,49,0,2710,1,255,HumanMaleCitizenLow,,,1,0
4462,50,0,2712,1,255,,,,1,0
4463,51,0,2713,1,255,,,,1,0
4464,51,0,2714,1,255,,,,1,0
4465,6,0,0,1,255,DragonWhelpSkinMechanical,,,-1,3
4466,134,0,0,5,255,squirrel,,,0,0
4467,134,0,0,4.5,255,squirrel,,,0,0
4468,134,0,0,4,255,squirrel,,,0,0
4469,49,0,1249,1,255,,,,1,0
4470,49,0,2722,1,255,,,,1,0
4471,55,0,348,1,128,,,,1,0
4472,82,0,0,1,128,TigerSkinSnow,,,1,0
4473,198,0,0,0.9,255,GiraffeSkinSpotted,,,1,0
4474,182,0,1517,1,255,,,,1,0
4475,185,0,2723,1,255,,,,1,0
4476,53,0,2725,1,255,,,,1,0
4477,51,0,2727,1,255,,,,0,0
4478,49,0,2726,1,255,HumanMaleCitizenLow,,,1,0
4479,49,0,2728,1,255,HumanMaleCitizenLow,,,1,0
4480,352,0,0,0.8,255,SerpantSkinPurple,,,1,0
4481,52,0,2729,1,255,,,,1,0
4482,49,0,2730,1,255,HumanMaleCitizenLow,,,1,0
4483,55,0,2734,1,255,,,,0,0
4484,55,0,2736,1,255,,,,0,0
4485,55,0,2737,1,255,,,,0,0
4486,1,0,0,0.5,255,BasiliskSkinGreen,BasiliskCrystalSkinJade,,-1,0
4487,56,0,2738,1,255,,,,0,0
4488,50,0,2741,1,255,,,,1,0
4489,49,0,2742,1,255,HumanMaleCitizenLow,,,1,0
4490,50,0,2743,1,255,,,,1,0
4491,49,0,2744,1,255,HumanMaleCitizenLow,,,1,0
4492,51,0,2745,1,255,,,,0,0
4493,182,0,2746,1,255,,,,1,0
4494,315,0,0,1,255,HighElfMaleHunter,HighElfMaleHair,,0,0
4495,51,0,2753,1,255,,,,0,0
4496,52,0,2754,1,255,,,,1,0
4497,51,0,2755,1,255,,,,0,0
4498,52,0,2756,1,255,,,,1,0
4499,51,0,2757,1,255,,,,0,0
4500,52,0,2758,1,255,,,,1,0
4501,51,0,2759,1,255,,,,0,0
4502,52,0,2762,1,255,,,,1,0
4503,51,0,2760,1,255,,,,0,0
4504,52,0,2761,1,255,,,,1,0
4506,51,0,2763,1,255,,,,0,0
4511,59,0,2766,1,255,,,,1,0
4508,51,0,2765,1,255,,,,0,0
4510,60,0,2565,1,255,,,,1,0
4512,59,0,2767,1,255,,,,1,0
4513,60,0,2768,1,255,,,,1,0
4514,51,0,2769,1,255,,,,1,0
4515,51,0,2770,1.1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,1,0
4516,59,0,2562,1,255,,,,1,0
4517,59,0,2567,1,255,,,,1,0
4518,59,0,2559,1,255,,,,1,0
4519,59,0,2564,1,255,,,,1,0
4520,59,0,2566,1,255,,,,1,0
4521,51,0,2771,1,255,,,,0,0
4522,186,0,2787,1,255,,,,1,0
4523,186,0,2788,1,255,,,,1,0
4524,186,0,2786,1,255,,,,1,0
4525,51,0,2789,1,255,,,,0,0
4526,186,0,2793,1,255,,,,1,0
4527,51,0,2794,1.2,255,,,,1,0
4528,58,0,2795,1,255,,,,0,0
4529,60,0,2578,1,255,,,,1,0
4530,49,0,2797,1,255,,,,0,0
4531,49,0,2799,1,255,,,,0,0
4532,185,0,2802,1,255,,,,1,0
4533,60,0,2803,1,255,,,,1,0
4534,185,0,2804,1,255,,,,1,0
4535,81,0,0,0.9,255,SlimeSkinBlackpudding,,,1,0
4536,52,0,2805,1,255,,,,1,0
4537,185,0,2806,1,255,,,,1,0
4538,60,0,2807,1,255,,,,1,0
4539,51,0,2808,1,255,,,,1,0
4540,185,0,2809,1,255,,,,1,0
4541,60,0,2810,1,255,,,,1,0
4542,59,0,2811,1,255,,,,1,0
4543,51,0,2812,1,255,,,,0,0
4544,51,0,2813,1,255,,,,0,0
4545,51,0,2814,1,255,,,,0,0
4546,52,0,2815,1,255,,,,0,0
4547,51,0,2816,1,255,,,,0,0
4633,185,0,2885,1.4,255,,,,1,0
4631,167,0,0,1.2,255,ZombieSkinGreen,,,1,0
4632,185,0,2883,1,255,,,,1,0
4634,185,0,2884,1.6,255,,,,1,0
4635,185,0,2886,1.1,255,,,,1,0
4636,192,0,0,0.9,255,HyenaSkinYellow,,,1,0
4637,53,0,2887,1,255,,,,1,0
4638,185,0,2888,1,255,,,,1,0
4639,185,0,2889,1,255,,,,1,0
4640,53,0,2890,1,255,,,,1,0
4641,49,0,2891,1,255,HumanMaleCitizenLow,,,1,0
4642,392,0,0,1.4,255,QuilBoarCasterSkinPink,QuilBoarCasterSkinPink_Alpha,,-1,0
4643,392,0,0,1.25,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,1,0
4644,372,0,0,1.5,255,QuilBoarSkinArmoredDeathsHead,QuilBoarSkinArmoredDeathsHead_Alpha,QuilBoarSkin_Alpha,1,0
4645,145,0,0,1.2,255,QuilBoarSkinDeathsHead,QuilBoarSkinDeathsHead_Alpha,,1,0
4646,145,0,0,1.4,255,QuilBoarSkinArmoredDeathsHead,QuilBoarSkinDeathsHead_Alpha,QuilBoarSkin_Alpha,1,0
4647,392,0,0,1,255,QuilBoarCasterSkinBeige,QuilBoarCasterSkinBeige_Alpha,,1,0
4648,59,0,2892,1,255,,,,1,0
4649,57,0,2893,1,255,,,,0,0
4652,372,0,0,1.6,255,QuilBoarSkinArmoredWhite,QuilBoarSkinArmoredWhite_Alpha,QuilBoarSkin_Alpha,1,0
4653,372,0,0,1.1,255,QuilBoarSkinArmoredBrown,QuilBoarSkinArmoredBrown_Alpha,QuilBoarSkin_Alpha,1,0
4656,51,0,2894,1,255,,,,0,0
4657,51,0,2894,1,255,,,,0,0
4658,372,0,0,1,255,QuilBoarSkinArmoredBrown,QuilBoarSkinArmoredBrown_Alpha,QuilBoarSkin_Alpha,1,0
4660,49,0,2896,1,255,HumanMaleCitizenLow,,,1,0
4661,185,0,2895,1.6,255,,,,1,0
4663,185,0,2897,1,255,,,,1,0
4664,49,0,2898,1,255,HumanMaleCitizenLow,,,1,0
4665,58,0,2899,1,255,,,,1,0
4666,51,0,2903,1,255,,,,0,0
4667,49,0,2901,1,255,HumanMaleCitizenLow,,,1,0
4668,49,0,2900,1,255,HumanMaleCitizenLow,,,1,0
4669,50,0,1267,1,255,,,,1,0
4670,50,0,2904,1,255,,,,1,0
4671,49,0,2905,1,255,HumanMaleCitizenLow,,,1,0
4672,49,0,2906,1,255,HumanMaleCitizenLow,,,1,0
4673,50,0,2908,1,255,,,,1,0
4674,50,0,2907,1,255,,,,1,0
4675,50,0,2909,1,255,,,,1,0
4676,49,0,2910,1,255,,,,0,0
4677,50,0,2911,1,255,,,,1,0
4678,315,0,0,1,255,HighElfMaleHunter,HighElfMaleHair,,0,0
4679,49,0,2912,1,255,,,,0,0
4680,317,0,0,1,255,HighElfMaleWarrior,HighElfMaleHair,,0,0
4681,311,0,0,1,255,HighElfFemaleHunter,HighElfFemaleHairSkin,,0,0
4682,311,0,0,1,255,HighElfFemaleHunter,HighElfFemaleHairSkin,,0,0
4683,393,0,0,1,255,,,,0,0
4684,49,0,2913,1,255,,,,0,0
4685,51,0,2914,1,255,,,,0,0
4686,49,0,2915,1,255,,,,0,0
4687,33,0,0,1.1,255,OgreMageSkin1White,OgreMageSkin2White,,3,0
4688,29,0,0,1.1,255,LostOne_Skin,LostOne_Skullbag,,1,0
4689,192,0,0,1,255,HyenaSkinRed,,,1,0
4690,185,0,2916,1,255,,,,1,0
4691,311,0,0,1,255,HighElfFemaleHunter,HighElfFemaleHairSkin,,0,0
4692,49,0,2918,1,255,,,,0,0
4693,49,0,2917,1,255,,,,0,0
4694,51,0,2919,1,255,,,,0,0
4695,60,0,2920,1,255,,,,1,0
4696,51,0,2496,1,255,,,,1,0
4697,51,0,2921,1,255,,,,1,0
4698,52,0,2922,1,255,,,,1,0
4699,51,0,2923,1,255,,,,0,0
4700,52,0,2924,1,255,,,,1,0
4701,51,0,2925,1,255,,,,0,0
4702,52,0,2926,1,255,,,,1,0
4703,51,0,2927,1,255,,,,0,0
4704,52,0,2929,1,255,,,,1,0
4705,51,0,2928,1,255,,,,0,0
4706,52,0,2930,1,255,,,,1,0
4707,51,0,2931,1,255,,,,0,0
4708,52,0,2932,1,255,,,,1,0
4709,51,0,2933,1,255,,,,0,0
4710,52,0,2934,1,255,,,,1,0
4711,185,0,2935,1,255,,,,1,0
4712,186,0,2936,1,255,,,,1,0
4713,66,0,0,1.3,255,BoarSkinBrownArmored,,,2,0
4714,66,0,0,1.5,255,BoarSkinBlueArmored,,,2,0
4715,59,0,2937,1,255,,,,1,0
4716,66,0,0,1,128,BoarSkinBrownArmored,,,2,0
4717,182,0,2938,1,255,,,,1,0
4718,50,0,2939,1,255,,,,1,0
4720,51,0,2940,1,255,,,,0,0
4721,51,0,2941,1,255,,,,0,0
4725,51,0,2961,1,255,,,,1,0
4726,59,0,2965,1,255,,,,1,0
4727,51,0,2790,1,255,,,,0,0
4728,52,0,2966,1,255,,,,1,0
4729,313,0,0,1,255,HighElfFemaleWarrior,BloodElfFemaleHairSkin,,0,0
4730,312,0,0,1,255,HighElfFemalePriestess,HighElfFemaleHairSkin,,0,0
4731,311,0,0,1,255,HighElfFemaleHunter,HighElfFemaleHairSkin,,0,0
4732,411,189,0,0.1,255,BatSkinBrown01,BatSkinBrown02,,1,0
4733,411,189,0,0.15,255,BatSkinViolet01,BatSkinViolet02,,1,0
4734,411,189,0,0.15,255,BatSkinBrown01,BatSkinBrown02,,1,0
4735,411,189,0,0.45,255,BatSkinWhite01,BatSkinWhite02,,1,0
4745,145,0,0,1.15,255,QuilBoarSkin,QuilBoarSkin_Alpha,,-1,0
4746,372,0,0,1.3,255,QuilBoarSkin,QuilBoarSkin_Alpha,QuilBoarSkin_Alpha,1,0
4747,372,0,0,1.4,255,QuilBoarSkin,QuilBoarSkin_Alpha,QuilBoarSkin_Alpha,1,0
4748,372,0,0,1.3,255,QuilBoarSkinArmoredBrown,QuilBoarSkinArmoredBrown_Alpha,QuilBoarSkin_Alpha,1,0
4749,145,0,0,1.3,255,QuilBoarCasterSkinPink,QuilBoarCasterSkinPink_Alpha,,1,0
4750,145,0,0,1.4,255,QuilBoarCasterSkinPink,QuilBoarCasterSkinPink_Alpha,,1,0
4751,145,0,0,1.4,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,1,0
4752,145,0,0,1.2,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,1,0
4753,145,0,0,1.3,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,1,0
4754,81,0,0,1.5,255,SlimeSkinCrimson,,,1,0
4755,145,0,0,1,255,QuilBoarSkinDeathsHead,QuilBoarSkinDeathsHead_Alpha,,1,0
4756,145,0,0,1.4,255,QuilBoarCasterSkinPink,QuilBoarCasterSkinPink_Alpha,,-1,0
4757,372,0,0,1.4,255,QuilBoarSkinArmoredBrown,QuilBoarSkinArmoredBrown_Alpha,QuilBoarSkin_Alpha,1,0
4758,372,0,0,1.25,255,QuilBoarSkinArmoredDeathsHead,QuilBoarSkinArmoredDeathsHead_Alpha,QuilBoarSkin_Alpha,-1,0
4759,69,0,0,0.6,255,RockElementalSkinBlack,,,1,0
4763,332,0,0,1,255,NagaMaleSkinBlue,SirenReflect,,0,0
4761,391,0,0,1.1,255,ShadeReflect,smokewispsmall,,1,0
4762,332,0,0,1,255,NagaMaleSkinBlack,SirenReflect,,0,0
4764,332,0,0,1,255,NagaMaleSkinGreen,SirenReflect,,0,0
4765,332,0,0,1,255,NagaMaleSkinSilver,SirenReflect,,0,0
4766,69,0,0,0.8,255,RockElementalSkinGray,,,1,0
4767,352,0,0,0.8,255,SerpantSkinBlue,,,1,0
4768,352,0,0,0.8,255,SerpantSkinGreen,,,1,0
4769,185,0,2982,1,255,,,,1,0
4770,186,0,4452,1,255,,,,1,0
4771,185,0,1561,1,255,,,,1,0
4772,186,0,4457,1,255,,,,1,0
4773,185,0,2986,1,255,,,,1,0
4774,186,0,2987,1,255,,,,1,0
4775,182,0,2985,1,255,,,,0,0
4776,185,0,2988,1,255,,,,1,0
4777,186,0,4458,1,255,,,,1,0
4778,185,0,2991,1,255,,,,1,0
4779,185,0,2992,1,255,,,,1,0
4780,186,0,4451,1,255,,,,1,0
4781,185,0,2994,1,255,,,,1,0
4782,186,0,4450,1,255,,,,1,0
4785,49,0,3000,1,255,,,,0,0
4805,457,0,0,1,255,RidingTigerSkinBrown,,,0,0
4806,458,0,0,1,255,RidingRaptorSkinEmerald,,,0,0
4807,459,0,0,1.3,255,TallStriderSkinIvory,,,0,0
4825,49,0,3020,1,255,,,,0,0
4826,49,0,3021,1,255,,,,0,0
4827,49,0,3023,1,255,,,,0,0
4828,53,0,3024,1,255,,,,1,0
4829,173,0,0,1,255,SeaTurtleSkinGrey,,,-1,0
4830,49,0,3025,1,255,,,,0,0
4548,51,0,2817,1,255,,,,0,0
4549,51,0,2819,1,255,,,,0,0
4550,51,0,2818,1,255,,,,1,0
4551,51,0,2773,1,255,,,,0,0
4552,51,0,2820,1,255,,,,0,0
4553,49,0,2821,1,255,,,,0,0
4554,51,0,2822,1,255,,,,1,0
4555,51,0,2823,1,255,,,,0,0
4556,51,0,2826,1,255,,,,0,0
4557,49,0,2824,1,255,,,,0,0
4558,50,0,2828,1,255,,,,1,0
4559,51,0,2830,1,255,,,,0,0
4560,51,0,2829,1,255,,,,0,0
4561,51,0,2831,1,255,,,,0,0
4562,51,0,2832,1,255,,,,1,0
4563,51,0,2833,1,255,,,,0,0
4564,51,0,2834,1,255,,,,0,0
4565,51,0,2835,1,255,,,,0,0
4566,373,0,0,0.6,255,OwlBrown,,,0,0
4567,51,0,2836,1,255,,,,0,0
4568,59,0,2560,1,255,,,,1,0
5290,34,0,0,1.75,255,RaptorSkinMottledBlueGreen,,,1,0
5291,34,0,0,2,255,RaptorSkinMottledDarkGreen,,,1,0
5292,34,0,0,2.25,255,RaptorSkinViolet,,,1,0
5293,31,0,0,2.25,255,Sahauginskin,,,1,0
5294,136,0,0,1.3,255,GorillaSkinSilver,,,-1,0
