ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],BloodID
3984,49,0,2233,1,255,,,,0
3985,49,0,2234,1,255,,,,0
3986,185,0,1510,1,255,,,,0
3987,49,0,2239,1,255,,,,0
3988,50,0,2285,1,255,,,,0
3989,49,0,2238,1,255,,,,0
3990,186,0,2241,1,255,,,,0
3991,185,0,2242,1,255,,,,0
3992,186,0,2243,1,255,,,,0
3993,185,0,2244,1,255,,,,0
3994,186,0,2246,1,255,,,,0
3995,185,0,2245,1,255,,,,0
3996,186,0,2247,1,255,,,,0
3997,185,0,2248,1,255,,,,0
3998,186,0,2249,1,255,,,,0
3999,186,0,2251,1,255,,,,0
4000,185,0,2250,1,255,,,,0
4001,185,0,2252,1,255,,,,0
4002,186,0,2253,1,255,,,,0
4003,185,0,2254,1,255,,,,0
4004,58,0,2255,1,255,,,,0
4005,57,0,2256,1,255,,,,0
4006,57,0,2263,1,255,,,,0
4007,57,0,2264,1,255,,,,0
4008,57,0,2265,1,255,,,,0
4009,58,0,2266,1,255,,,,0
4010,58,0,2267,1,255,,,,0
4011,57,0,2268,1,255,,,,0
4012,58,0,2269,1,255,,,,0
4013,185,0,2270,1,255,,,,0
4014,49,0,2271,1,255,,,,0
4015,50,0,2272,1,255,,,,0
4016,49,0,2273,1,255,,,,0
4017,50,0,2274,1,255,,,,0
4018,49,0,2275,1,255,,,,0
4019,50,0,2276,1,255,,,,0
4020,57,0,1104,1,255,,,,0
4021,49,0,2278,1,255,,,,0
4022,49,0,2279,1,255,,,,0
4023,50,0,2281,1,255,,,,0
4024,49,0,2280,1,255,,,,0
4025,50,0,2282,1,255,,,,0
4026,50,0,2283,1,255,,,,0
4027,50,0,2284,1,255,,,,0
4028,49,0,2232,1,127,,,,0
4029,49,0,2238,1,127,,,,0
4030,51,0,2286,1,255,,,,0
4031,52,0,2287,1,255,,,,0
4032,51,0,2288,1,255,,,,0
4033,185,0,2289,1,255,,,,0
4034,51,0,2290,1,255,,,,0
4035,52,0,2291,1,255,,,,0
4036,332,0,0,1,255,NagaMaleSkin,SirenReflect,,0
4037,57,0,2292,1,255,,,,0
4038,58,0,2293,1,255,,,,0
4039,57,0,2294,1,255,,,,0
4040,57,0,2296,1,255,,,,0
4041,58,0,2295,1,255,,,,0
4042,53,0,2297,1,255,,,,0
4043,49,0,2298,1,255,,,,0
4044,49,0,2299,1,255,,,,0
4045,51,0,2300,1,255,,,,0
4046,52,0,2301,1,255,,,,0
4047,185,0,2302,1,255,,,,0
4048,51,0,2303,1,255,,,,0
4049,182,0,2304,1,255,,,,0
4050,57,0,2257,1,255,,,,0
4051,182,0,2305,1,255,,,,0
4052,58,0,2262,1,255,,,,0
4053,58,0,2261,1,255,,,,0
4054,50,0,2259,1,255,,,,0
4055,57,0,2306,1,255,,,,0
4056,58,0,2308,1,255,,,,0
4057,58,0,2318,1,255,,,,0
4058,58,0,2316,1,255,,,,0
4059,58,0,2315,1,255,,,,0
4060,58,0,2314,1,255,,,,0
4061,57,0,2313,1,255,,,,0
4062,57,0,2312,1,255,,,,0
4063,57,0,2317,1,255,,,,0
4064,57,0,2311,1,255,,,,0
4065,75,0,0,1.5,255,WindSerpentSkinRed,WindSerpentWingSkinRed,,0
4066,185,0,0,1,128,,,,0
4067,167,0,0,1.2,255,ZombieSkinBlack,,,0
4068,185,0,628,1,255,,,,0
4069,58,0,262,1,255,,,,0
4070,185,0,2322,1,255,,,,0
4071,185,0,2324,1,255,,,,0
4072,185,0,2323,1,255,,,,0
4073,185,0,2325,1,255,,,,0
4074,185,0,2326,1,255,,,,0
4075,185,0,2327,1,255,,,,0
4076,185,0,2328,1,255,,,,0
4077,186,0,2329,1,255,,,,0
4078,185,0,2330,1,255,,,,0
4079,185,0,2331,1,255,,,,0
4080,186,0,2332,1,255,,,,0
4081,185,0,2333,1,255,,,,0
4082,185,0,2334,1,255,,,,0
4083,185,0,2335,1,255,,,,0
4084,186,0,2336,1,255,,,,0
4085,186,0,2338,1,255,,,,0
4086,185,0,2337,1,255,,,,0
4087,186,0,2339,1,255,,,,0
4088,31,0,0,2,255,SahauginskinWhite,,,0
4089,186,0,2340,1,255,,,,0
4090,137,0,0,1,255,CrocodileSkinAlbino,,,0
4091,75,0,0,0.6,255,WindSerpentSkinGreen,WindSerpentWingSkinGreen,,0
4092,185,0,2342,1,255,,,,0
4093,185,0,2343,1,255,,,,0
4094,185,0,2344,1,255,,,,0
4095,185,0,2345,1,255,,,,0
4096,185,0,2346,1,255,,,,0
4097,185,0,2347,1,255,,,,0
4098,185,0,2348,1,255,,,,0
4099,185,0,2349,1,255,,,,0
4100,185,0,2350,1,255,,,,0
4101,49,0,2191,1,255,,,,0
4102,185,0,2351,1,255,,,,0
4103,53,0,2192,1,255,,,,0
4104,185,0,2352,1,255,,,,0
4105,185,0,2353,1,255,,,,0
4106,56,0,2140,1,255,,,,0
4107,57,0,2354,1,255,,,,0
4108,58,0,2359,1,255,,,,0
4109,58,0,2360,1,255,,,,0
4110,57,0,2358,1,255,,,,0
4111,57,0,2357,1,255,,,,0
4112,54,0,2365,1,255,,,,0
4113,54,0,2366,1,255,,,,0
4114,54,0,2367,1,255,,,,0
4115,54,0,2368,1,255,,,,0
4116,53,0,2361,1,255,,,,0
4117,53,0,2362,1,255,,,,0
4118,53,0,2363,1,255,,,,0
4119,53,0,2364,1,255,,,,0
4120,57,0,2369,1,255,,,,0
4121,57,0,2372,1,255,,,,0
4122,58,0,2370,1,255,,,,0
4123,58,0,2371,1,255,,,,0
4124,43,0,0,1,255,WolfSkinDiseased,WolfSkinDiseasedAlpha,,0
4125,49,0,1874,1,255,,,,0
4126,56,0,2356,1,255,,,,0
4127,57,0,2373,1,255,,,,0
4128,58,0,2375,1,255,,,,0
4129,58,0,2374,1,255,,,,0
4130,57,0,2376,1,255,,,,0
4131,58,0,2378,1,255,,,,0
4132,57,0,2377,1,255,,,,0
4133,58,0,2381,1,255,,,,0
4134,57,0,2380,1,255,,,,0
4135,58,0,2379,1,255,,,,0
4136,57,0,2382,1,255,,,,0
4137,49,0,2384,1,255,,,,0
4138,50,0,2403,1,255,,,,0
4139,49,0,2383,1,255,,,,0
4140,50,0,2404,1,255,,,,0
4141,49,0,2388,1,255,,,,0
4145,49,0,2389,1,255,,,,0
4143,49,0,2402,1,255,,,,0
4144,50,0,2390,1,255,,,,0
4146,50,0,2391,1,255,,,,0
4147,50,0,2394,1,255,,,,0
4148,51,51,2396,1,255,,,,0
4149,58,0,2398,1,255,,,,0
4150,57,0,2397,1,255,,,,0
4151,58,0,2401,1,255,,,,0
4152,57,0,2399,1,255,,,,0
4153,58,0,2392,1,255,,,,0
4154,57,0,2393,1,255,,,,0
4155,57,0,2400,1,255,,,,0
4156,57,0,2405,1,255,,,,0
4157,57,0,2406,1,255,,,,0
4158,58,0,2408,1,255,,,,0
4159,55,0,2410,1,128,,,,0
4160,55,0,2411,1,128,,,,0
4161,55,0,2407,1,128,,,,0
4162,37,0,0,1,255,SuccubusSkin,,,1
4163,55,0,2413,1,128,,,,0
4164,55,0,2412,1,128,,,,0
4165,55,0,2414,1,128,,,,0
4166,55,0,2415,1,128,,,,0
4167,170,0,0,3,255,SnakeSkinBlue,,,0
4168,56,0,2417,0.75,255,,,,0
4169,55,0,2416,1,255,,,,0
4170,55,0,2418,1,255,,,,0
4171,57,0,2420,1,255,,,,0
4172,55,0,2421,1,255,,,,0
4173,55,0,2422,1,255,,,,0
4174,58,0,2425,1,255,,,,0
4175,58,0,2426,1,255,,,,0
4176,58,0,2427,1,255,,,,0
4177,58,0,2428,1,255,,,,0
4178,57,0,2429,1,255,,,,0
4179,58,0,2430,1,255,,,,0
4180,55,0,2424,1,255,,,,0
4181,56,0,2434,1,255,,,,0
4182,56,0,2435,1,255,,,,0
4183,55,0,2436,1,255,,,,0
4184,201,189,0,0.15,255,BatSkin01,BatSkin02,,0
4185,201,189,0,0.1,255,BatSkin01,BatSkin02,,0
