ID,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2],Flags,RaceID,SexID,BaseSection,VariationIndex,ColorIndex
4846,5870,5596,5626,17,1,0,3,1,5
4847,5871,5597,5627,17,1,0,3,1,6
4848,5872,5598,5628,17,1,0,3,1,7
4849,5873,5599,5629,17,1,0,3,1,8
4850,5874,5600,5630,17,1,0,3,1,9
4861,7369,0,0,8,2,0,0,0,11
4881,5823,0,0,8,2,1,0,0,9
4901,5570,0,0,8,1,0,0,0,11
4902,5834,0,0,8,1,1,0,0,11
4921,3367,0,0,8,7,0,0,0,6
4922,3967,0,0,8,7,1,0,0,5
4923,99315,0,0,8,7,1,0,0,6
4941,7370,0,0,8,2,0,0,0,12
4942,7371,0,0,8,2,0,0,0,13
215632,0,0,0,81,1,0,10,0,0
215633,0,0,0,81,1,1,10,0,0
215634,0,0,0,81,1,0,11,0,0
215635,0,0,0,81,1,1,11,0,0
215636,0,0,0,81,1,0,12,0,0
215637,0,0,0,81,1,1,12,0,0
215638,0,0,0,81,1,0,13,0,0
215639,0,0,0,81,1,1,13,0,0
215640,0,0,0,81,1,0,14,0,0
215641,0,0,0,81,1,1,14,0,0
215642,0,0,0,81,1,0,15,0,0
215643,0,0,0,81,1,1,15,0,0
215644,0,0,0,81,2,0,10,0,0
215645,0,0,0,81,2,1,10,0,0
215646,0,0,0,81,2,0,11,0,0
215647,0,0,0,81,2,1,11,0,0
215648,0,0,0,81,2,0,12,0,0
215649,0,0,0,81,2,1,12,0,0
215650,0,0,0,81,2,0,13,0,0
215651,0,0,0,81,2,1,13,0,0
215652,0,0,0,81,2,0,14,0,0
215653,0,0,0,81,2,1,14,0,0
215654,0,0,0,81,2,0,15,0,0
215655,0,0,0,81,2,1,15,0,0
215656,0,0,0,81,3,0,10,0,0
215657,0,0,0,81,3,1,10,0,0
215658,0,0,0,81,3,0,11,0,0
215659,0,0,0,81,3,1,11,0,0
215660,0,0,0,81,3,0,12,0,0
215661,0,0,0,81,3,1,12,0,0
215662,0,0,0,81,3,0,13,0,0
215663,0,0,0,81,3,1,13,0,0
215664,0,0,0,81,3,0,14,0,0
215665,0,0,0,81,3,1,14,0,0
215666,0,0,0,81,3,0,15,0,0
215667,0,0,0,81,3,1,15,0,0
215668,0,0,0,81,4,0,10,0,0
215669,0,0,0,81,4,1,10,0,0
215670,0,0,0,81,4,0,11,0,0
215671,0,0,0,81,4,1,11,0,0
215672,0,0,0,81,4,0,12,0,0
215673,0,0,0,81,4,1,12,0,0
215674,0,0,0,81,4,0,13,0,0
215675,0,0,0,81,4,1,13,0,0
215676,0,0,0,129,4,0,14,0,0
215677,0,0,0,129,4,1,14,0,0
215678,0,0,0,129,4,0,15,0,0
215679,0,0,0,129,4,1,15,0,0
215680,0,0,0,81,5,0,10,0,0
215681,0,0,0,81,5,1,10,0,0
215682,0,0,0,81,5,0,11,0,0
215683,0,0,0,81,5,1,11,0,0
215684,0,0,0,81,5,0,12,0,0
215685,0,0,0,81,5,1,12,0,0
215686,0,0,0,81,5,0,13,0,0
215687,0,0,0,81,5,1,13,0,0
215688,0,0,0,81,5,0,14,0,0
215689,0,0,0,81,5,1,14,0,0
215690,0,0,0,81,5,0,15,0,0
215691,0,0,0,81,5,1,15,0,0
215692,0,0,0,81,6,0,10,0,0
215693,0,0,0,81,6,1,10,0,0
215694,0,0,0,81,6,0,11,0,0
215695,0,0,0,81,6,1,11,0,0
215696,0,0,0,81,6,0,12,0,0
215697,0,0,0,81,6,1,12,0,0
215698,0,0,0,81,6,0,13,0,0
215699,0,0,0,81,6,1,13,0,0
215700,0,0,0,81,6,0,14,0,0
215701,0,0,0,81,6,1,14,0,0
215702,0,0,0,81,6,0,15,0,0
215703,0,0,0,81,6,1,15,0,0
215704,0,0,0,81,7,0,10,0,0
215705,0,0,0,81,7,1,10,0,0
215706,0,0,0,81,7,0,11,0,0
215707,0,0,0,81,7,1,11,0,0
215708,0,0,0,81,7,0,12,0,0
215709,0,0,0,81,7,1,12,0,0
215710,0,0,0,81,7,0,13,0,0
215711,0,0,0,81,7,1,13,0,0
215712,0,0,0,81,7,0,14,0,0
215713,0,0,0,81,7,1,14,0,0
215714,0,0,0,81,7,0,15,0,0
215715,0,0,0,81,7,1,15,0,0
215716,0,0,0,81,8,0,10,0,0
215717,0,0,0,81,8,1,10,0,0
215718,0,0,0,81,8,0,11,0,0
215719,0,0,0,81,8,1,11,0,0
215720,0,0,0,81,8,0,12,0,0
215721,0,0,0,81,8,1,12,0,0
215722,0,0,0,81,8,0,13,0,0
215723,0,0,0,81,8,1,13,0,0
215724,0,0,0,81,8,0,14,0,0
215725,0,0,0,81,8,1,14,0,0
215726,0,0,0,81,8,0,15,0,0
215727,0,0,0,81,8,1,15,0,0
